Datetime,Open,High,Low,Close,Volume
2026-09-03 02:45:00+00:00,77743.390625,77822.2421875,77711.4765625,77810.1875,32712704
2026-09-03 02:50:00+00:00,77794.078125,77850.8828125,77766.7734375,77830.0,0
2026-09-03 02:55:00+00:00,77819.8203125,77850.640625,77773.171875,77786.9765625,209793024
2026-09-03 03:00:00+00:00,77760.3125,77760.3125,77682.546875,77682.546875,0
2026-09-03 03:05:00+00:00,77675.4609375,77710.7578125,77672.3984375,77682.546875,0
2026-09-03 03:10:00+00:00,77695.03125,77834.671875,77670.8515625,77800.0,482654208
2026-09-03 03:15:00+00:00,77794.09375,77853.0,77682.9921875,77835.5625,66138112
2026-09-03 03:20:00+00:00,77846.359375,77849.046875,77724.28125,77733.421875,0
2026-09-03 03:25:00+00:00,77733.4296875,77781.7890625,77712.96875,77712.96875,0
2026-09-03 03:30:00+00:00,77712.96875,77742.546875,77676.7734375,77676.7734375,0
2026-09-03 03:35:00+00:00,77675.0078125,77675.0078125,77618.5390625,77633.1796875,23670784
2026-09-03 03:40:00+00:00,77633.1796875,77650.6171875,77613.7734375,77631.7734375,0
2026-09-03 03:45:00+00:00,77642.7734375,77660.53125,77606.4375,77655.0703125,101943296
2026-09-03 03:50:00+00:00,77655.0625,77713.65625,77655.0625,77712.0703125,0
2026-09-03 03:55:00+00:00,77713.640625,77714.9765625,77672.3984375,77673.9609375,0
2026-09-03 04:00:00+00:00,77673.9609375,77737.859375,77673.9609375,77710.5234375,6053888
2026-09-03 04:05:00+00:00,77699.2421875,77750.9921875,77694.7578125,77725.0078125,0
2026-09-03 04:10:00+00:00,77726.5703125,77804.2109375,77603.0625,77614.078125,17698816
2026-09-03 04:15:00+00:00,77614.0703125,77624.0703125,77542.640625,77557.8828125,0
2026-09-03 04:20:00+00:00,77558.40625,77608.1015625,77516.7265625,77599.7109375,0
2026-09-03 04:25:00+00:00,77591.5234375,77597.953125,77526.421875,77548.546875,70623232
2026-09-03 04:30:00+00:00,77548.546875,77594.71875,77548.546875,77570.0078125,0
2026-09-03 04:35:00+00:00,77570.0078125,77579.796875,77556.109375,77565.3984375,70543360
2026-09-03 04:40:00+00:00,77565.3984375,77565.3984375,77510.0390625,77524.8828125,0
2026-09-03 04:45:00+00:00,77546.4375,77616.2734375,77546.4375,77603.9375,0
2026-09-03 04:50:00+00:00,77603.953125,77766.4296875,77603.953125,77758.421875,15161344
2026-09-03 04:55:00+00:00,77747.9921875,77747.9921875,77678.109375,77740.7109375,0
2026-09-03 05:00:00+00:00,77754.9921875,77793.0,77714.53125,77719.6484375,0
2026-09-03 05:05:00+00:00,77719.6484375,77723.671875,77650.40625,77663.5390625,126382080
2026-09-03 05:10:00+00:00,77677.609375,77706.4921875,77572.8515625,77603.1328125,44773376
2026-09-03 05:15:00+00:00,77609.3125,77621.453125,77449.34375,77465.0234375,0
2026-09-03 05:20:00+00:00,77469.578125,77469.578125,77182.921875,77245.859375,0
2026-09-03 05:25:00+00:00,77237.7734375,77237.7734375,77056.84375,77160.0,0
2026-09-03 05:30:00+00:00,77155.2734375,77322.7578125,77140.7734375,77300.8125,87265280
2026-09-03 05:35:00+00:00,77315.8984375,77433.78125,77315.890625,77406.8125,0
2026-09-03 05:40:00+00:00,77406.796875,77483.5234375,77372.75,77453.0,746989568
2026-09-03 05:45:00+00:00,77453.0,77500.0078125,77385.6015625,77479.296875,10563584
2026-09-03 05:50:00+00:00,77483.2421875,77698.6796875,77483.2421875,77649.921875,18497536
2026-09-03 05:55:00+00:00,77656.6171875,77798.3203125,77656.6171875,77781.09375,119224320
2026-09-03 06:00:00+00:00,77781.09375,77786.4765625,77692.6796875,77697.6875,0
2026-09-03 06:05:00+00:00,77697.703125,77757.2421875,77669.84375,77692.0390625,13150208
2026-09-03 06:10:00+00:00,77687.8203125,77724.0703125,77658.8515625,77678.7578125,190769152
2026-09-03 06:15:00+00:00,77692.53125,77748.421875,77671.71875,77747.0,0
2026-09-03 06:20:00+00:00,77744.5625,77753.5,77707.9296875,77713.578125,0
2026-09-03 06:25:00+00:00,77714.5703125,77746.9609375,77692.6875,77723.0390625,32366592
2026-09-03 06:30:00+00:00,77709.9765625,77750.0,77683.5625,77750.0,0
2026-09-03 06:35:00+00:00,77757.03125,77763.65625,77726.859375,77735.8203125,0
2026-09-03 06:40:00+00:00,77727.0078125,77793.671875,77723.1015625,77793.671875,0
2026-09-03 06:45:00+00:00,77793.671875,77804.21875,77743.5078125,77792.4765625,0
2026-09-03 06:50:00+00:00,77785.0078125,77818.046875,77742.2265625,77744.1875,107745280
2026-09-03 06:55:00+00:00,77753.3515625,77797.9921875,77753.3515625,77797.9921875,0
2026-09-03 07:00:00+00:00,77797.25,78112.359375,77776.0234375,78083.921875,0
2026-09-03 07:05:00+00:00,78093.0078125,78147.203125,77971.2109375,77975.8203125,133672960
2026-09-03 07:10:00+00:00,77971.2109375,78073.9609375,77940.15625,78028.7109375,0
2026-09-03 07:15:00+00:00,78028.453125,78028.7109375,77900.7421875,77927.7890625,159879168
2026-09-03 07:20:00+00:00,77920.0,77989.890625,77886.75,77925.046875,46999552
2026-09-03 07:25:00+00:00,77918.4765625,77954.15625,77849.7421875,77915.7734375,29052928
2026-09-03 07:30:00+00:00,77905.6328125,77917.2421875,77824.390625,77885.34375,22882304
2026-09-03 07:35:00+00:00,77885.34375,77946.171875,77863.2109375,77946.171875,96272384
2026-09-03 07:40:00+00:00,77944.8828125,78037.4296875,77870.46875,77870.46875,0
2026-09-03 07:45:00+00:00,77865.0625,77911.25,77712.671875,77712.671875,0
2026-09-03 07:50:00+00:00,77705.84375,77705.84375,77623.4296875,77643.0234375,654440448
2026-09-03 07:55:00+00:00,77638.5234375,77649.0,77560.8671875,77621.7109375,0
2026-09-03 08:00:00+00:00,77639.3671875,77875.7578125,77639.3671875,77821.7578125,0
2026-09-03 08:05:00+00:00,77838.3671875,78037.421875,77838.3671875,77895.4921875,0
2026-09-03 08:10:00+00:00,77899.671875,77969.5078125,77840.0,77894.5390625,149041152
2026-09-03 08:15:00+00:00,77893.3984375,77904.1796875,77834.921875,77904.1796875,0
2026-09-03 08:20:00+00:00,77904.1875,77924.25,77791.5234375,77834.6328125,0
2026-09-03 08:25:00+00:00,77834.6328125,77943.0078125,77802.2421875,77938.3984375,21477376
2026-09-03 08:30:00+00:00,77951.2421875,77963.5390625,77901.0,77911.8515625,0
2026-09-03 08:35:00+00:00,77913.828125,77945.9921875,77896.84375,77896.84375,0
2026-09-03 08:40:00+00:00,77884.921875,77919.4296875,77825.0234375,77837.59375,164417536
2026-09-03 08:45:00+00:00,77837.59375,77876.640625,77740.0078125,77775.5078125,0
2026-09-03 08:50:00+00:00,77762.8515625,77793.9921875,77725.2109375,77783.9765625,0
2026-09-03 08:55:00+00:00,77781.3984375,77825.2421875,77781.3984375,77803.1328125,0
2026-09-03 09:00:00+00:00,77803.8203125,77805.59375,77766.7578125,77791.5078125,0
2026-09-03 09:05:00+00:00,77793.3671875,77864.671875,77769.1015625,77849.78125,0
2026-09-03 09:10:00+00:00,77846.1015625,77924.359375,77809.5078125,77830.046875,0
2026-09-03 09:15:00+00:00,77830.0625,77883.7578125,77795.8671875,77803.8828125,104499200
2026-09-03 09:20:00+00:00,77820.3828125,77838.3671875,77776.0703125,77806.0078125,3706880
2026-09-03 09:25:00+00:00,77792.2421875,77798.09375,77712.0078125,77712.0078125,0
2026-09-03 09:30:00+00:00,77712.0234375,77734.9296875,77699.21875,77717.2890625,0
2026-09-03 09:35:00+00:00,77716.5390625,77749.140625,77700.4921875,77700.4921875,0
2026-09-03 09:40:00+00:00,77698.4921875,77707.4296875,77630.0625,77697.453125,0
2026-09-03 09:45:00+00:00,77697.453125,77741.9921875,77589.0,77590.8125,0
2026-09-03 09:50:00+00:00,77603.8671875,77650.0,77587.5390625,77620.421875,0
2026-09-03 09:55:00+00:00,77617.25,77624.0,77571.0,77571.0,0
2026-09-03 10:00:00+00:00,77571.0,77615.6484375,77549.8828125,77608.8203125,0
2026-09-03 10:05:00+00:00,77611.296875,77645.390625,77555.1875,77610.0078125,0
2026-09-03 10:10:00+00:00,77611.109375,77629.4921875,77500.0,77529.671875,0
2026-09-03 10:15:00+00:00,77529.6796875,77588.78125,77499.0078125,77577.5234375,0
2026-09-03 10:20:00+00:00,77589.9921875,77676.5703125,77589.9921875,77609.6875,3219456
2026-09-03 10:25:00+00:00,77609.5390625,77635.4609375,77569.3671875,77602.859375,0
2026-09-03 10:30:00+00:00,77595.6171875,77617.796875,77473.0,77473.0,527372288
2026-09-03 10:35:00+00:00,77483.546875,77516.0234375,77469.1328125,77510.21875,0
2026-09-03 10:40:00+00:00,77481.7109375,77500.1328125,77436.28125,77476.5078125,55267328
2026-09-03 10:45:00+00:00,77470.0078125,77562.3515625,77470.0078125,77547.28125,0
2026-09-03 10:50:00+00:00,77547.28125,77745.578125,77542.4609375,77691.828125,0
2026-09-03 10:55:00+00:00,77690.28125,77743.1171875,77670.0078125,77708.578125,0
2026-09-03 11:00:00+00:00,77715.1015625,77759.25,77675.203125,77717.2421875,0
2026-09-03 11:05:00+00:00,77717.2265625,77777.109375,77703.7578125,77772.46875,0
2026-09-03 11:10:00+00:00,77773.6328125,77792.9765625,77726.6796875,77789.2421875,0
2026-09-03 11:15:00+00:00,77789.2421875,77915.2265625,77789.2421875,77891.71875,0
2026-09-03 11:20:00+00:00,77897.96875,77897.96875,77810.0,77876.6875,0
2026-09-03 11:25:00+00:00,77870.75,77929.7265625,77866.0078125,77894.7109375,0
2026-09-03 11:30:00+00:00,77900.5078125,77929.671875,77811.53125,77899.921875,6383616
2026-09-03 11:35:00+00:00,77890.5234375,77914.796875,77842.09375,77914.796875,29394944
2026-09-03 11:40:00+00:00,77916.21875,77946.359375,77885.3671875,77890.0,0
2026-09-03 11:45:00+00:00,77910.25,77971.6015625,77842.09375,77861.328125,0
2026-09-03 11:50:00+00:00,77863.9765625,77907.0078125,77857.0,77868.0234375,32153600
2026-09-03 11:55:00+00:00,77868.0234375,77942.9921875,77861.5625,77910.2734375,0
2026-09-03 12:00:00+00:00,77901.8515625,77919.703125,77860.53125,77907.9609375,0
2026-09-03 12:05:00+00:00,77913.90625,77921.9765625,77852.890625,77921.7890625,0
2026-09-03 12:10:00+00:00,77921.78125,78059.21875,77915.75,78059.21875,0
2026-09-03 12:15:00+00:00,78039.9375,78098.71875,77913.0390625,77970.5,0
2026-09-03 12:20:00+00:00,77967.25,77984.8828125,77905.3125,77953.28125,103847936
2026-09-03 12:25:00+00:00,77955.0390625,77963.671875,77918.390625,77933.2734375,9906176
2026-09-03 12:30:00+00:00,78011.9375,78405.296875,77994.796875,78257.2734375,41388032
2026-09-03 12:35:00+00:00,78234.7578125,78366.390625,78172.0078125,78330.078125,198688768
2026-09-03 12:40:00+00:00,78305.0,78373.2109375,78236.546875,78284.2421875,96747520
2026-09-03 12:45:00+00:00,78267.8125,78362.9765625,78232.5078125,78321.921875,53356544
2026-09-03 12:50:00+00:00,78345.5625,78554.640625,78330.078125,78530.5703125,129425408
2026-09-03 12:55:00+00:00,78520.0,78764.9765625,78520.0,78621.2890625,67936256
2026-09-03 13:00:00+00:00,78614.90625,78680.1328125,78519.6796875,78580.0703125,240226304
2026-09-03 13:05:00+00:00,78581.9609375,78581.9609375,78495.828125,78499.96875,96161792
2026-09-03 13:10:00+00:00,78500.9921875,78572.546875,78488.2109375,78525.671875,79794176
2026-09-03 13:15:00+00:00,78527.90625,78538.359375,78444.578125,78467.828125,45219840
2026-09-03 13:20:00+00:00,78467.8203125,78578.9921875,78421.96875,78556.9296875,59189248
2026-09-03 13:25:00+00:00,78523.8828125,78538.7890625,78459.46875,78466.9296875,39933952
2026-09-03 13:30:00+00:00,78479.7578125,78668.9296875,78432.75,78601.2421875,10311680
2026-09-03 13:35:00+00:00,78590.0078125,78828.3828125,78484.9296875,78819.609375,43943936
2026-09-03 13:40:00+00:00,78864.3203125,78903.0078125,78744.0078125,78892.453125,0
2026-09-03 13:45:00+00:00,78876.2890625,78982.03125,78777.1171875,78809.953125,0
2026-09-03 13:50:00+00:00,78801.0,78945.3125,78763.796875,78768.40625,62752768
2026-09-03 13:55:00+00:00,78756.46875,78849.09375,78717.5,78823.921875,62689280
2026-09-03 14:00:00+00:00,78785.4375,78907.4375,78678.96875,78874.5234375,0
2026-09-03 14:05:00+00:00,78891.7265625,78937.9921875,78839.390625,78853.6875,11345920
2026-09-03 14:10:00+00:00,78858.390625,78972.09375,78781.796875,78972.03125,0
2026-09-03 14:15:00+00:00,78977.640625,79124.0078125,78977.640625,79006.3125,196544512
2026-09-03 14:20:00+00:00,79005.921875,79374.7890625,79005.921875,79363.7265625,120197120
2026-09-03 14:25:00+00:00,79379.0390625,79652.1328125,79370.84375,79652.1328125,0
2026-09-03 14:30:00+00:00,79617.34375,79865.4609375,79617.0234375,79759.7578125,518983680
2026-09-03 14:35:00+00:00,79758.703125,79853.359375,79660.859375,79660.859375,244799488
2026-09-03 14:40:00+00:00,79640.09375,79862.0234375,79584.7421875,79748.4765625,353134592
2026-09-03 14:45:00+00:00,79760.71875,80475.1875,79760.71875,80424.3515625,105629696
2026-09-03 14:50:00+00:00,80405.0234375,80468.40625,80106.4765625,80257.59375,461922304
2026-09-03 14:55:00+00:00,80218.84375,80556.1484375,80121.8203125,80556.1484375,293875712
2026-09-03 15:00:00+00:00,80519.4375,80939.0234375,80519.4375,80820.9375,589223936
2026-09-03 15:05:00+00:00,80721.0,80876.1484375,80583.7578125,80583.7578125,492374016
2026-09-03 15:10:00+00:00,80577.34375,80639.40625,80368.40625,80555.046875,510164992
2026-09-03 15:15:00+00:00,80578.1484375,80656.4609375,80483.3203125,80603.640625,564033536
2026-09-03 15:20:00+00:00,80617.2890625,80773.453125,80541.0625,80755.0234375,385314816
2026-09-03 15:25:00+00:00,80740.109375,80783.921875,80639.0625,80740.4296875,254455808
2026-09-03 15:30:00+00:00,80749.3671875,80887.9609375,80700.7578125,80874.2421875,0
2026-09-03 15:35:00+00:00,80873.578125,80969.40625,80767.046875,80969.40625,75268096
2026-09-03 15:40:00+00:00,80962.7109375,80992.71875,80861.4921875,80861.4921875,245739520
2026-09-03 15:45:00+00:00,80890.65625,80903.9765625,80730.1171875,80783.5625,190273536
2026-09-03 15:50:00+00:00,80808.7109375,81270.6171875,80808.7109375,81270.6171875,0
2026-09-03 15:55:00+00:00,81265.03125,81391.4765625,81180.6796875,81358.2109375,350851072
2026-09-03 16:00:00+00:00,81366.609375,81387.1328125,80816.3203125,80845.953125,0
2026-09-03 16:05:00+00:00,80853.71875,81079.59375,80832.2734375,80998.1171875,346071040
2026-09-03 16:10:00+00:00,80980.4765625,81069.2109375,80907.75,80966.25,215662592
2026-09-03 16:15:00+00:00,80957.40625,80957.40625,80705.703125,80705.8515625,912721920
2026-09-03 16:20:00+00:00,80707.859375,80870.7421875,80696.09375,80735.9765625,0
2026-09-03 16:25:00+00:00,80731.359375,80765.7421875,80631.7421875,80763.6796875,10452992
2026-09-03 16:30:00+00:00,80771.8125,80945.9921875,80760.0078125,80928.53125,152053760
2026-09-03 16:35:00+00:00,80953.421875,80953.421875,80800.0,80835.3203125,0
2026-09-03 16:40:00+00:00,80830.390625,80864.6171875,80767.2421875,80811.2890625,167718912
2026-09-03 16:45:00+00:00,80793.1171875,81033.6015625,80788.84375,81006.59375,55255040
2026-09-03 16:50:00+00:00,81006.546875,81042.0078125,80904.03125,80973.28125,0
2026-09-03 16:55:00+00:00,80979.96875,81010.046875,80915.3984375,80973.953125,50771968
2026-09-03 17:00:00+00:00,80969.7890625,80986.6796875,80891.140625,80985.46875,98070528
2026-09-03 17:05:00+00:00,80974.671875,81027.6484375,80880.8125,81004.671875,142665728
2026-09-03 17:10:00+00:00,80991.90625,81110.5078125,80961.5234375,81084.1171875,91613184
2026-09-03 17:15:00+00:00,81113.09375,81146.609375,81048.2578125,81048.2578125,0
2026-09-03 17:20:00+00:00,81041.3984375,81079.0078125,80930.0,80998.09375,170377216
2026-09-03 17:25:00+00:00,81001.34375,81069.046875,80955.9921875,81025.59375,148996096
2026-09-03 17:30:00+00:00,81005.46875,81128.2421875,80997.0234375,81122.7109375,41746432
2026-09-03 17:35:00+00:00,81129.7890625,81170.9921875,81072.953125,81166.0703125,152862720
2026-09-03 17:40:00+00:00,81167.9765625,81179.0,81080.8671875,81080.8671875,0
2026-09-03 17:45:00+00:00,81056.7734375,81197.9921875,81051.671875,81163.0390625,0
2026-09-03 17:50:00+00:00,81115.0,81144.6796875,81023.84375,81033.25,203540480
2026-09-03 17:55:00+00:00,81026.2265625,81077.9921875,81012.1171875,81052.4921875,0
2026-09-03 18:00:00+00:00,81048.1875,81244.3984375,81036.359375,81176.1171875,0
2026-09-03 18:05:00+00:00,81193.59375,81340.046875,81154.9921875,81328.2734375,139794432
2026-09-03 18:10:00+00:00,81302.7890625,81303.7265625,81175.0078125,81282.1328125,93753344
2026-09-03 18:15:00+00:00,81260.0,81288.0234375,81139.5,81139.5,106868736
2026-09-03 18:20:00+00:00,81159.1796875,81173.703125,81022.2109375,81088.046875,0
2026-09-03 18:25:00+00:00,81073.3515625,81073.3515625,80943.0234375,80948.03125,693446656
2026-09-03 18:30:00+00:00,80948.7109375,80997.75,80904.0234375,80951.9765625,74854400
2026-09-03 18:35:00+00:00,80966.71875,81040.09375,80961.8984375,81015.7578125,129454080
2026-09-03 18:40:00+00:00,81027.5625,81057.2890625,80959.71875,80996.1171875,48508928
2026-09-03 18:45:00+00:00,80994.1328125,81052.609375,80961.6015625,81052.609375,0
2026-09-03 18:50:00+00:00,81049.09375,81197.703125,81043.03125,81171.2734375,127803392
2026-09-03 18:55:00+00:00,81173.4921875,81278.46875,81173.4921875,81268.421875,54784000
2026-09-03 19:00:00+00:00,81253.390625,81425.4921875,81216.2890625,81421.2578125,0
2026-09-03 19:05:00+00:00,81448.90625,81500.1015625,81174.7109375,81288.7265625,352731136
2026-09-03 19:10:00+00:00,81293.9921875,81311.546875,81184.84375,81211.578125,0
2026-09-03 19:15:00+00:00,81199.28125,81379.59375,81180.0078125,81369.2578125,206667776
2026-09-03 19:20:00+00:00,81387.0078125,81605.4296875,81384.078125,81531.25,0
2026-09-03 19:25:00+00:00,81537.2421875,81573.21875,81406.0,81549.28125,260276224
2026-09-03 19:30:00+00:00,81550.390625,81567.296875,81386.671875,81427.4296875,0
2026-09-03 19:35:00+00:00,81425.15625,81530.9921875,81397.328125,81522.2890625,73117696
2026-09-03 19:40:00+00:00,81511.96875,81613.15625,81505.1875,81554.28125,50638848
2026-09-03 19:45:00+00:00,81554.2734375,81644.9296875,81459.2578125,81473.25,186437632
2026-09-03 19:50:00+00:00,81526.9921875,81719.09375,81498.9765625,81706.5625,89972736
2026-09-03 19:55:00+00:00,81676.03125,81803.078125,81676.03125,81759.421875,0
2026-09-03 20:00:00+00:00,81771.9921875,81794.7734375,81419.7578125,81621.8515625,416526336
2026-09-03 20:05:00+00:00,81621.40625,81719.59375,81537.3125,81660.0078125,330252288
2026-09-03 20:10:00+00:00,81655.28125,81655.28125,81425.0,81425.0,53547008
2026-09-03 20:15:00+00:00,81448.75,81558.7734375,81406.0,81472.4921875,16654336
2026-09-03 20:20:00+00:00,81478.7890625,81495.84375,81400.5078125,81434.3671875,89309184
2026-09-03 20:25:00+00:00,81434.3671875,81605.9921875,81400.0234375,81547.28125,0
2026-09-03 20:30:00+00:00,81554.7578125,81598.3984375,81476.3125,81476.3125,18345984
2026-09-03 20:35:00+00:00,81496.8984375,81648.359375,81425.0,81582.6015625,216576000
2026-09-03 20:40:00+00:00,81551.1796875,81569.9921875,81470.3125,81475.75,48443392
2026-09-03 20:45:00+00:00,81475.7421875,81583.0625,81436.296875,81553.84375,0
2026-09-03 20:50:00+00:00,81542.546875,81590.5,81447.453125,81454.5078125,15044608
2026-09-03 20:55:00+00:00,81475.5,81515.90625,81425.0,81482.8515625,132481024
2026-09-03 21:00:00+00:00,81468.7890625,81486.7890625,81357.4921875,81380.21875,0
2026-09-03 21:05:00+00:00,81385.8515625,81421.15625,81314.359375,81404.65625,14417920
2026-09-03 21:10:00+00:00,81425.2265625,81639.7734375,81425.2265625,81604.578125,143179776
2026-09-03 21:15:00+00:00,81615.140625,81662.9765625,81524.28125,81584.46875,84111360
2026-09-03 21:20:00+00:00,81577.53125,81648.3984375,81521.0234375,81543.9296875,102617088
2026-09-03 21:25:00+00:00,81549.03125,81779.4609375,81528.8125,81739.2421875,83566592
2026-09-03 21:30:00+00:00,81789.0390625,82272.0,81789.0390625,82115.4375,52195328
2026-09-03 21:35:00+00:00,82068.953125,82068.953125,81651.9765625,81660.7578125,684929024
2026-09-03 21:40:00+00:00,81698.890625,81698.890625,81527.921875,81530.828125,0
2026-09-03 21:45:00+00:00,81542.078125,81690.4765625,81444.59375,81690.4765625,161783808
2026-09-03 21:50:00+00:00,81689.90625,81759.0078125,81645.09375,81749.390625,34967552
2026-09-03 21:55:00+00:00,81741.8984375,81741.8984375,81594.65625,81600.1875,1164079104
2026-09-03 22:00:00+00:00,81603.2109375,81627.2109375,81426.203125,81566.7734375,31989760
2026-09-03 22:05:00+00:00,81568.828125,81603.171875,81430.4765625,81448.4765625,54517760
2026-09-03 22:10:00+00:00,81441.171875,81451.609375,81285.0,81397.46875,0
2026-09-03 22:15:00+00:00,81408.3125,81423.2421875,81315.1015625,81315.1015625,102969344
2026-09-03 22:20:00+00:00,81319.890625,81383.1328125,81271.7890625,81298.0,79818752
2026-09-03 22:25:00+00:00,81280.4375,81318.6171875,81138.8984375,81141.53125,0
2026-09-03 22:30:00+00:00,81121.078125,81185.671875,80921.203125,81053.6328125,344485888
2026-09-03 22:35:00+00:00,81051.3515625,81212.6875,81025.65625,81129.4296875,204779520
2026-09-03 22:40:00+00:00,81153.96875,81257.7890625,81153.96875,81211.7578125,157618176
2026-09-03 22:45:00+00:00,81213.78125,81294.0,81166.5234375,81166.5234375,33189888
2026-09-03 22:50:00+00:00,81171.2109375,81188.7265625,81072.703125,81140.0703125,62574592
2026-09-03 22:55:00+00:00,81141.03125,81214.3671875,81115.5234375,81155.5625,130265088
2026-09-03 23:00:00+00:00,81153.3984375,81199.6328125,81119.2578125,81199.6328125,7122944
2026-09-03 23:05:00+00:00,81194.3203125,81221.25,81183.8125,81183.8125,0
2026-09-03 23:10:00+00:00,81183.796875,81210.3828125,81079.953125,81186.890625,46727168
2026-09-03 23:15:00+00:00,81168.2265625,81262.2890625,81165.796875,81216.28125,53198848
2026-09-03 23:20:00+00:00,81227.7734375,81236.6171875,81185.1328125,81190.3515625,131977216
2026-09-03 23:25:00+00:00,81185.1328125,81291.578125,81168.40625,81289.1328125,58630144
2026-09-03 23:30:00+00:00,81302.9921875,81302.9921875,81135.03125,81195.7734375,5378048
2026-09-03 23:35:00+00:00,81197.40625,81329.3828125,81183.890625,81320.8671875,69140480
2026-09-03 23:40:00+00:00,81320.8671875,81341.3125,81227.1796875,81237.390625,60776448
2026-09-03 23:45:00+00:00,81236.6328125,81263.2265625,81184.796875,81232.890625,40558592
2026-09-03 23:50:00+00:00,81247.4765625,81340.1015625,81235.46875,81276.2109375,56573952
2026-09-03 23:55:00+00:00,81295.5390625,81295.5390625,81242.4296875,81272.4609375,118755328
2026-09-04 00:00:00+00:00,81261.453125,81262.9921875,81103.0078125,81174.1796875,0
2026-09-04 00:05:00+00:00,81162.9609375,81228.2578125,81078.953125,81226.7265625,0
2026-09-04 00:10:00+00:00,81221.7421875,81254.4921875,81160.0,81252.921875,67018752
2026-09-04 00:15:00+00:00,81272.6328125,81352.078125,81150.0,81192.96875,159666176
2026-09-04 00:20:00+00:00,81174.359375,81315.0,81172.9609375,81254.6796875,0
2026-09-04 00:25:00+00:00,81239.9921875,81242.8671875,81147.9765625,81160.3828125,1523712
2026-09-04 00:30:00+00:00,81153.5078125,81310.4921875,81141.6171875,81309.9296875,15556608
2026-09-04 00:35:00+00:00,81295.0,81391.75,81295.0,81391.75,245501952
2026-09-04 00:40:00+00:00,81395.6484375,81438.0,81135.9375,81239.46875,6656000
2026-09-04 00:45:00+00:00,81222.2421875,81249.7265625,81109.3828125,81144.6328125,0
2026-09-04 00:50:00+00:00,81141.609375,81142.5078125,81025.5234375,81044.8125,112353280
2026-09-04 00:55:00+00:00,81044.109375,81055.640625,80965.0078125,80977.3125,172244992
2026-09-04 01:00:00+00:00,80979.109375,81081.15625,80941.578125,80941.578125,0
2026-09-04 01:05:00+00:00,80945.3515625,81094.9921875,80919.6328125,81044.9296875,331378688
2026-09-04 01:10:00+00:00,81048.109375,81083.8203125,80939.4296875,80948.1328125,45076480
2026-09-04 01:15:00+00:00,80953.6484375,81034.7421875,80911.1015625,80914.0234375,0
