time,symbol,score,price,atr,rsi,regime,ml_probability,ml_accuracy,ml_auc,learning_rows,learned_ready,reasons,candle
2026-09-09T14:34:33.155783+00:00,ETH-USD,41.0,2511.60009765625,6.674248111321846,57.225258719757285,high_volatility,0.10579381591705703,0.935656836461126,0.45988538681948427,1862,False,15m confirms; 1h above EMA50; RSI healthy; ADX buyers; volatility penalty,2026-09-09 14:25:00+00:00
2026-09-09T14:34:33.157161+00:00,BTC-USD,38.0,79223.0625,173.024544341972,49.352411861019085,high_volatility,0.08461136852628418,0.9782608695652174,0.4982638888888889,1840,False,15m confirms; 1h above EMA50; RSI healthy; volume confirmation; volatility penalty,2026-09-09 14:25:00+00:00
2026-09-09T14:34:33.158136+00:00,SOL-USD,25.767275829389767,104.05000305175781,0.2967143647006629,50.68570613610027,range,0.1383637914694883,0.931129476584022,0.5628402366863905,1812,True,1h above EMA50; RSI healthy; volume confirmation,2026-09-09 14:25:00+00:00
